class,comment,terms,text,id,created_at,location,state,uid,friends_count,followers_count,user_created_at,statuses_count
-1,,smok*,"Fingerprint Mix playing in the car with my family, ohohaha. DIS IZ 4 ALL MY SMOKERS. And my mom and 5-year-old brother are tuning in.",1912772601,Mon May 25 14:35:37 +0000 2009,"San Diego, CA",ca,17747291,118,99,Sun Nov 30 02:47:25 +0000 2008,509
0,,"cig*,smok*",Great MLM opportunity to makes a lot of cash introducing smokeless cigarette technology! No carcinogens or smoke. http://tinyurl.com/pouxd4,1912802303,Mon May 25 14:39:25 +0000 2009,CA,ca,37763603,1574,1567,Mon May 04 21:21:48 +0000 2009,207
0,,smok*,"Make money while helping to ""green"" the smoking industry. Unique MLM opportunity to makes a lot of cash! @ http://tinyurl.com/pouxd4",1912817002,Mon May 25 14:41:13 +0000 2009,CA,ca,37763603,1574,1568,Mon May 04 21:21:48 +0000 2009,208
0,,smok*,@tonfue i dnt either!! its so stupid! hav u ever been to csuf?? its like every1 ther smokes. u walk aroundthe campus & all u smell is smoke!,1913124802,Mon May 25 15:17:45 +0000 2009,"orange, ca",ca,33100786,27,7,Sun Apr 19 02:33:39 +0000 2009,172
1,,smok*,"Drinkin coffee, having a smoke and wondering what if I should get an 8900.  http://myloc.me/1DUQ",1913127804,Mon May 25 15:18:07 +0000 2009,"T 33.633449,-117.92083",ca,14166898,56,96,Tue Mar 18 00:05:17 +0000 2008,185
1,,smok*,"@Sammi_O Hehe, it is my fifth...there is a funny story about how I got into running marathons. Ran my 1st as a pack-a-day smoker. Quit since",1913786201,Mon May 25 16:33:12 +0000 2009,"La Jolla, CA",ca,14819061,2427,2275,Sun May 18 08:15:28 +0000 2008,3037
-1,,smok*,@paulmbowers You do great smoked ribs and I love arguing politics w/you ;) A wonderful evening w/you & @bgindra! Enjoyed friends! Thank you!,1914219901,Mon May 25 17:22:19 +0000 2009,"San Diego, CA",ca,11587672,475,859,Fri Dec 28 02:07:23 +0000 2007,6467
-1,,smok*,http://twitpic.com/5xn6j - Mmmm... Smoked salmon benedict @ Roxanne's in DT Frisco for breakfast. YUM!,1914489603,Mon May 25 17:50:37 +0000 2009,"Los Angeles, CA",ca,11595752,59,129,Fri Dec 28 08:49:35 +0000 2007,1608
-1,,smok*,for lunch: hot dogs for an hour on the smoker (while the ribs cook),1914914401,Mon May 25 18:36:04 +0000 2009,"iPhone 33.937149,-118.401596",ca,14629301,171,134,Fri May 02 18:28:15 +0000 2008,1310
0,,cig*,"green tea and a spliff, like coffee and cigarettes.",1914964503,Mon May 25 18:41:17 +0000 2009,"vallejo, ca",ca,22343822,30,36,Sun Mar 01 08:36:15 +0000 2009,90
1,,cig*,@EricBPrtySource Thats the way to live my friend!  Gonna finish this beer and cigar and go home to five the wife a massage!,1916300101,Mon May 25 21:02:09 +0000 2009,"Lake Arrowhead, Ca",ca,28496630,238,229,Fri Apr 03 03:54:48 +0000 2009,906
-1,,smok*,*coughhhh* it's all smoky in here :C,1916613304,Mon May 25 21:36:02 +0000 2009,"Orange County, CA",ca,18329529,21,11,Tue Dec 23 08:21:04 +0000 2008,34
1,,smok*,"@mystic23 I am told I can not be hypnotized. A few have tried, but no luck. Wanted help to quit smoking, but ended up cold turkey",1916705200,Mon May 25 21:46:22 +0000 2009,Central California,ca,19462341,868,1238,Sat Jan 24 20:41:01 +0000 2009,5944
1,,smok*,"Had to work today. Rainy all afternoon, which would be cool but I haven't actually quit smoking and have to stand out in the rain :P",1917007104,Mon May 25 22:20:35 +0000 2009,"San Diego, California",ca,10158652,41,45,Sun Nov 11 18:42:42 +0000 2007,342
-1,,smok*,"So while we were listening to Pink Floyd really really loud, Ellissa just happened to walk into the room and the speakers were smokin'!",1917071503,Mon May 25 22:28:05 +0000 2009,"Banning, CA",ca,21552333,18,11,Sun Feb 22 07:22:22 +0000 2009,44
-1,,smok*,Did I mention that Zoe Saldana is smokin'....back to the movie,1917169803,Mon May 25 22:39:29 +0000 2009,"iPhone 37.342255,-121.880875",ca,15989050,203,75,Mon Aug 25 23:15:01 +0000 2008,338
0,,smok*,"""You were interesting on the internet first"" ""& then I was slutty, lets be honest"" ""& then you started smoking pot, I hit the trifecta!",1917335404,Mon May 25 22:59:15 +0000 2009,"Los Angeles, CA",ca,16389108,240,191,Sun Sep 21 09:29:42 +0000 2008,2599
-1,,camel,Now time to drink another liter of water...I think it would be helpful to be part camel over here,1917388201,Mon May 25 23:05:20 +0000 2009,"Claremont, CA",ca,33150398,73,55,Sun Apr 19 06:37:42 +0000 2009,193
-1,,cig*,CIGS Engineer - PV - Solar - Photovol... - CyberCoders Engineering - CA - Los Angeles (http://tinyurl.com/p5ugxo) CareerBuilder.com,1917416500,Mon May 25 23:08:42 +0000 2009,"Los Angeles, CA",ca,37980551,0,132,Tue May 05 18:08:47 +0000 2009,1867
0,,"cig*,smok*",@MrWize all I remember about last night is people calling me 'kelis' and my wifey @moneezy smoking 2 cigarette http://twitgoo.com/a461,1917451904,Mon May 25 23:12:52 +0000 2009,California,ca,30543716,335,306,Sat Apr 11 22:47:30 +0000 2009,1247
0,,"cig*,smok*",http://twitpic.com/5yhdd - @MrWize all I remember about last night is people calling me 'kelis' and my wifey @moneezy smoking 2 cigarett ...,1917455603,Mon May 25 23:13:18 +0000 2009,California,ca,30543716,335,306,Sat Apr 11 22:47:30 +0000 2009,1248
1,,cig*,@mayyria time to roll your own cigs?,1917556100,Mon May 25 23:25:22 +0000 2009,California,ca,17634420,29,29,Tue Nov 25 22:45:33 +0000 2008,118
0,,smok*,"RT @JennyPennifer: U might be a liberal if U have a plasma TV, a cellie, smoke 2 packs a day BUT DON'T WORK. #tcot and dont pay your taxes",1917603002,Mon May 25 23:31:02 +0000 2009,California,ca,23475078,149,153,Mon Mar 09 18:24:31 +0000 2009,590
-1,,smok*,Oolong Tweetku: Misty scents of cinnamon and smoke rise into a satisfied nose as the tongue dances and tingles with the stampede of horses.,1918272504,Tue May 26 00:49:59 +0000 2009,Arcata California,ca,16920909,82,78,Thu Oct 23 05:45:57 +0000 2008,258
-1,,smok*,2006 Anomaly really good with smoked leg of lamb!,1918312501,Tue May 26 00:54:26 +0000 2009,"iPhone 32.706268,-117.167366",ca,16368855,29,13,Fri Sep 19 19:35:39 +0000 2008,15
0,,smok*,"http://twitpic.com/5yq9f - Smoking is gross, right?  So why's it so hot when this man's doing it?",1918325000,Tue May 26 00:55:50 +0000 2009,"Long Beach, CA",ca,25904458,55,31,Sun Mar 22 23:22:07 +0000 2009,48
-1,,smok*,I'm at Willy's Smokehouse & American Grill - http://bkite.com/07QiO,1918531700,Tue May 26 01:18:00 +0000 2009,"Santa Cruz, CA",ca,771648,1402,2294,Wed Feb 14 06:15:02 +0000 2007,5597
0,,cig*,Sale on optimo cigarellos. Who want a box?,1918803900,Tue May 26 01:47:14 +0000 2009,"San Francisco, CA",ca,27517723,99,47,Sun Mar 29 22:15:57 +0000 2009,500
1,,smok*,Smoked my first joint to this song.  http://blip.fm/~7198q,1918820304,Tue May 26 01:48:55 +0000 2009,prunedale california,ca,33454882,50,110,Mon Apr 20 07:31:42 +0000 2009,572
0,,smok*,In LA. policeman just drove by head out the window smoking a pipe.  For real.,1919103904,Tue May 26 02:18:30 +0000 2009,California,ca,17906781,259,87,Fri Dec 05 20:21:15 +0000 2008,64
1,,hookah,back at home. anyone feel like coming over for hookah later this evening?,1919197802,Tue May 26 02:28:27 +0000 2009,"Altadena, CA",ca,25605683,22,22,Sat Mar 21 00:13:01 +0000 2009,211
0,,smok*,Homies are smokin..im postin.,1921197603,Tue May 26 06:49:15 +0000 2009,"carson,ca",ca,28168765,19,30,Wed Apr 01 19:04:13 +0000 2009,230
-1,,smok*,"Fire alarm - smoke detector, 2000 SHORELINE CT ,BRS (05/25/09 22:35:28)",1920772102,Tue May 26 05:35:46 +0000 2009,"San Mateo County, CA",ca,30528687,0,91,Sat Apr 11 21:31:25 +0000 2009,2228
0,,smok*,@YessieInsane and you should stop tryna say to someone they cant smoke when you dont know. how stupid do you sound? 14dsa,1920943001,Tue May 26 06:03:27 +0000 2009,California,ca,22815709,17,16,Wed Mar 04 18:57:28 +0000 2009,454
1,,smok*,"It's 12:07,I think it's time for a beer,a smoke, and a poke. (via #zenjar )",1920124100,Tue May 26 04:07:26 +0000 2009,"Santa Monica, CA",ca,29503915,6,812,Tue Apr 07 18:06:28 +0000 2009,38732
0,,cig*,"Sandy's trying to light her lighter with a cigarette (instead of the other way around). She's messed up on percocet, big time. #Intervention",1919871604,Tue May 26 03:40:32 +0000 2009,"Sacramento, CA",ca,16892805,69,110,Tue Oct 21 20:04:35 +0000 2008,524
-1,,smok*,"Fucked up my back. Got a weed prescription so I'm off to smoke, I mean medicate. Lol",1919903300,Tue May 26 03:43:59 +0000 2009,California,ca,38040940,37,25,Tue May 05 22:41:16 +0000 2009,72
-1,,smok*,gonna start doing my makeup...should i do bright candy colors? or dark & smokey?,1919449402,Tue May 26 02:55:34 +0000 2009,"T 33.579811,-117.67221",ca,35339057,107,420,Sat Apr 25 23:20:47 +0000 2009,2683
-1,,smok*,Smoky Polish bagel dog from a gas station:  not as bad as it could be.,1921816603,Tue May 26 08:54:49 +0000 2009,"iPhone 37.770309,-122.429855",ca,8282032,169,61,Sun Aug 19 10:57:37 +0000 2007,238
-1,,smok*,"Dru Down and I got free tix to wack as lady sovereign tomorrow,,, Damn I don't like blowing smoke up my ass but I'm the shit..... Aye Aye",1921874303,Tue May 26 09:07:18 +0000 2009,"Los Angeles, California",ca,19271739,74,102,Wed Jan 21 02:27:21 +0000 2009,826
1,,cig*,nobodys even up right now but w/e...watch 1 episode of futurama...smoke a cig & listen to music till i fall asleep. how fun -_- lol,1921573004,Tue May 26 08:02:46 +0000 2009,"Chino Hills, CA",ca,23679779,50,53,Tue Mar 10 23:22:50 +0000 2009,214
-1,,smok*,39 5/8 Carat Sky Blue Topaz and Smokey Quartz Sterling Silver Bracelet: Cool blue tones and earthy smokey quartz.. http://tinyurl.com/oaavaf,1921324602,Tue May 26 07:12:50 +0000 2009,California,ca,14783164,34,92,Thu May 15 07:15:48 +0000 2008,851
-1,,smok*,Buy.com Deal! 39 5/8 Carat Sky Blue Topaz and Smokey Quartz Sterling Silver Bracelet: Cool blue ton.. http://tinyurl.com/oaavaf,1921397403,Tue May 26 07:27:07 +0000 2009,"Orange County, Ca",ca,36105831,0,2,Tue Apr 28 16:14:52 +0000 2009,24
0,,cig*,"RT @hanginwithstang: Cigarette thief wore a beer carton as a disguise...wonder if he told the cashier ""you can't see me I'm invisible""   ...",1925538401,Tue May 26 17:08:27 +0000 2009,"T 34.19274,-118.467",ca,11513512,21,24,Tue Dec 25 21:28:17 +0000 2007,114
-1,,tobacco,@RobotoMusic good. we had a listening party for it over the weekend. I like it better than the Tobacco cd.,1925788602,Tue May 26 17:31:49 +0000 2009,"Santa Clara, CA",ca,24965606,171,234,Tue Mar 17 22:06:26 +0000 2009,277
1,,"cig*,smok*",What a slow day. Waiting for Ethics class to start. Working on next paper. Smoked my last cigarette and looking forward to go home.,1926949803,Tue May 26 19:25:05 +0000 2009,"Long Beach, California",ca,20830287,59,64,Sat Feb 14 04:05:00 +0000 2009,763
-1,,cig*,@generationgreg http://twitpic.com/60b5b - how long did it take you to grow the cig?,1928308400,Tue May 26 21:37:23 +0000 2009,"Irvine, CA",ca,25797461,65,58,Sun Mar 22 08:16:46 +0000 2009,885
1,,smok*,I didn't think about smoking as much when I smoked!!!!!,1928611703,Tue May 26 22:07:24 +0000 2009,"Lemoore, CA",ca,39855206,15,1,Wed May 13 22:28:22 +0000 2009,15
1,,"hookah,smok*",@charfo I've also recently smoked hookah from a dead cat. (Michelle wasn't home so I took advantage of the situation),1929170101,Tue May 26 23:05:04 +0000 2009,"Fresno, CA",ca,20627377,23,17,Wed Feb 11 21:01:15 +0000 2009,52
-1,,cig*,"Not Just Any Old Day Calendar Keepsake Charms  - Necklaces, bracelets, money clips, compact mirror, cigar holder & more! http://bit.ly/dkXBf",1929840303,Wed May 27 00:15:05 +0000 2009,California,ca,17298030,367,240,Mon Nov 10 23:33:43 +0000 2008,250
1,,smok*,"Smoking since 4:20. purple mendo, topped with hash oil in an ice chilled roor, sun n mag glass = tasty http://yfrog.com/0ufwwj",1929955804,Wed May 27 00:27:19 +0000 2009,"Santa Barbara, CA",ca,39690982,26,33,Wed May 13 04:52:14 +0000 2009,14
0,,cig*,"I told the MIL that Owen tried to get into her cigarettes & I put them up, & she put them back in the same place and he got into them again!",1930434801,Wed May 27 01:15:22 +0000 2009,"California City, CA",ca,42666379,18,2,Tue May 26 17:02:02 +0000 2009,8
1,,"cig*,smok*","Smoking a cuban cigar and having a beer, just chillin tonight.",1932761004,Wed May 27 05:09:31 +0000 2009,"Long Beach, CA",ca,18731069,46,112,Wed Jan 07 18:13:08 +0000 2009,2989
1,,tobacco,wow i feel better and yes i know tobacco is bad,1932927400,Wed May 27 05:33:20 +0000 2009,"Long Beach, California",ca,27584562,938,492,Mon Mar 30 04:33:05 +0000 2009,939
-1,,smok*,G loe and Vix are debating on what weed to smoke. I don't see the difference just ROLL IT!!,1931133600,Wed May 27 02:23:15 +0000 2009,"Cudahy, CA",ca,39446548,29,13,Tue May 12 06:09:59 +0000 2009,114
1,,smok*,My anxiety is reaching new levels recently & I'm smoking more than ever to suppress it. I just want to be content.,1932344002,Wed May 27 04:16:53 +0000 2009,California,ca,17614506,79,139,Tue Nov 25 06:54:16 +0000 2008,946
0,,"cig*,tobacco",Cigarettes will make tobacco and coffin companies richer. And you crankier.,1931974204,Wed May 27 03:40:12 +0000 2009,California,ca,21839322,25,14,Wed Feb 25 05:16:11 +0000 2009,352
1,,"cig*,smok*","drinking on a school night, damn I'm so fucked, especially in the morning, -__-"" gonna smoke a cig, need to lay off the stress.",1933672500,Wed May 27 07:38:54 +0000 2009,"Bloomington, CA",ca,28530139,72,45,Fri Apr 03 08:58:09 +0000 2009,292
-1,,smok*,"Jus got home, smoked a chop and got to meet sum reel oakland folks, very nice people",1933064600,Wed May 27 05:54:20 +0000 2009,Daly City,ca,37350262,240,26,Sun May 03 03:08:33 +0000 2009,67
0,,smok*,There's a crazy doctor smoking and yelling in her phone outside of starbucks!,1936603704,Wed May 27 15:20:43 +0000 2009,"Los Angeles, CA",ca,39021101,31,22,Sun May 10 08:54:32 +0000 2009,26
0,,nicotine,"On a cessation training webinar. Pretty good stuff, nicotine vaccine is a great idea! For the center, meeting with Tom Maclintock today!!!",1936672704,Wed May 27 15:27:57 +0000 2009,"Alturas, California",ca,28613865,25,18,Fri Apr 03 17:45:57 +0000 2009,59
-1,,smok*,@PDAonline Damn i don't just complain and smoke weed. All i was saying was protesting for gay marriage is a waste.,1937283100,Wed May 27 16:30:29 +0000 2009,Tustin California,ca,19929952,17,57,Mon Feb 02 20:37:20 +0000 2009,270
-1,,smok*,"okay. I just finished Meditating. I feel so relaxed now. Now im about to smoke morning oooweeee! yessir! Oh yeah, Good morning everyone!",1937550703,Wed May 27 16:58:00 +0000 2009,Los Angeles California,ca,27660088,46,42,Mon Mar 30 15:33:33 +0000 2009,414
0,,"smok*,tobacco",What I hate about twitter? Idiots like Smokestick want to follow me. So don't support smokestick or any tobacco pushing fools!,1937855901,Wed May 27 17:29:16 +0000 2009,"Alturas, California",ca,28613865,25,18,Fri Apr 03 17:45:57 +0000 2009,61
1,,cig*,"bikinis cocktails and cigarettes. havasu, later.",1938165100,Wed May 27 18:00:59 +0000 2009,"Santa Barbara,CA",ca,24256696,41,47,Fri Mar 13 21:18:55 +0000 2009,43
0,,smok*,"@AlliesAnswers the people that live next to us smoke inside the apartment, within 2 months the white blinds were stained yellow!",1938179102,Wed May 27 18:02:26 +0000 2009,"Vista, CA",ca,15992436,143,111,Tue Aug 26 04:29:14 +0000 2008,703
0,,smok*,"I threw away a pair of sunglasses because my friend wore them while she smoked. Fucking bullshit, because she promised she would never again",1939552104,Wed May 27 20:49:04 +0000 2009,Orange County,ca,15994045,52,100,Tue Aug 26 08:33:05 +0000 2008,2757
1,,nicotine,"driving to Benicia with Haley. Nickatina, nicotine and pretty girls. my life.",1939992601,Wed May 27 21:42:17 +0000 2009,"Vacaville, California",ca,24698287,44,117,Mon Mar 16 14:27:54 +0000 2009,397
-1,,smok*,"Drizzle is on a roll ;) RT @Drizzle772: ""If it's green... we can smoke it"" #ArnieLuvsGanja #MMOT",1940160303,Wed May 27 22:03:37 +0000 2009,California,ca,36840286,80,202,Fri May 01 01:18:33 +0000 2009,1085
-1,,cig*,Planning meeting for Cig Con West. http://www.cigcon.com,1940512801,Wed May 27 22:45:48 +0000 2009,"San Luis Obispo, CA",ca,15410835,175,415,Sun Jul 13 02:30:58 +0000 2008,2401
-1,,smok*,There's fire on laselle and iris I can see smoke!!! It's by rcc Moval.,1941290700,Thu May 28 00:12:00 +0000 2009,"Moreno Valley, CA",ca,40988003,10,5,Mon May 18 22:36:54 +0000 2009,31
1,,smok*,Stuck in traffic... Need  some smokie,1941321004,Thu May 28 00:15:15 +0000 2009,"Orange, CA",ca,23897022,164,83,Thu Mar 12 04:22:10 +0000 2009,605
0,,"cig*,smok*","adjacent neighbor sits on his veranda, smoke cigars & speak loudly into cellphone. we've never met, but i could probably steal his identity.",1941491202,Thu May 28 00:34:08 +0000 2009,"Oakland, CA",ca,17983701,1324,856,Tue Dec 09 04:18:55 +0000 2008,289
-1,,camel,"@_Mattie_ hha, not that type of camel toe. LMAO.",1942472302,Thu May 28 02:16:02 +0000 2009,CALiFORNiA,ca,24240720,155,170,Fri Mar 13 20:03:20 +0000 2009,3342
-1,,cig*,Boy In Static - Candy Cigarette,1942265802,Thu May 28 01:55:31 +0000 2009,"San Francisco, CA",ca,14203234,11,369,Sun Mar 23 19:11:38 +0000 2008,120965
1,,smok*,@BellaBellucci yeah I'm bout 2 smoke right now.. I can really make a movie off this shit...I really wish I could take back the last 3yrs bac,1942279700,Thu May 28 01:56:57 +0000 2009,California,ca,21198631,176,163,Wed Feb 18 14:11:58 +0000 2009,2196
1,,hookah,Going to travis' for hookah and power hour.,1944635500,Thu May 28 06:29:47 +0000 2009,"Linden, CA",ca,14128811,60,28,Wed Mar 12 00:56:06 +0000 2008,113
1,,cig*,WTF!!!!!!????? I just bough ONE pack of cig's 4 $6.50!!!!!!! WTF!!!! IS THAT!!!??,1944224802,Thu May 28 05:26:21 +0000 2009,"Los Angeles, CA",ca,33861152,32,33,Tue Apr 21 09:41:37 +0000 2009,402
0,,marlboro,Comment on The Marlboro Man posted in Commercial Characters: http://rateitall.com/r-4250310,1943728203,Thu May 28 04:23:06 +0000 2009,"San Francisco, California",ca,42987969,6,5,Wed May 27 22:56:18 +0000 2009,103
-1,,smok*,"@aplusk you should smoke some of that ATL nug, that'll keep you busy for a little bit.",1944067301,Thu May 28 05:05:12 +0000 2009,"san francisco, california",ca,21553451,403,283,Sun Feb 22 08:03:05 +0000 2009,1521
-1,,smok*,@BanDeloviar live above the influence. smoke weed.,1945811004,Thu May 28 10:17:49 +0000 2009,"iPhone 33.823215,-118.037071",ca,23617173,205,71,Tue Mar 10 17:10:02 +0000 2009,574
0,,cig*,Latest cigar review: Liga Privada Number 9: I first featured the Liga Privada No. 9 in Episo.. http://twurl.nl/g5aeuc,1945477503,Thu May 28 09:09:30 +0000 2009,"San Luis Obispo, CA",ca,15410835,178,422,Sun Jul 13 02:30:58 +0000 2008,2415
-1,,smok*,Watching Lock Stock & Two Smoking Barrels for the 50th time or so. Can't get enough of the accents I guess.,1945597601,Thu May 28 09:34:27 +0000 2009,California,ca,7249822,227,6130,Wed Jul 04 13:28:35 +0000 2007,12737
-1,,smok*,Yo I just smoked crack for the 1st time and I'm so feaning 4 more (via #zenjar ),1945198500,Thu May 28 08:13:11 +0000 2009,"Santa Monica, CA",ca,29503915,6,831,Tue Apr 07 18:06:28 +0000 2009,40790
1,,smok*,"Ok here it is ppl and you can quote me "" I quit smoking exactly four years ago""",1947248202,Thu May 28 13:48:33 +0000 2009,California,ca,17293499,111,86,Mon Nov 10 19:57:15 +0000 2008,1427
